q_200K	E_200K	int_200K	err_200K
0.5289499213215867	-1.5	6.942265237460753	0.1335157726989501
0.5289499213215867	2.5	0.6614376793070409	0.04305941743944317
0.5289499213215867	2.75	0.6450963074897794	0.04263255654363207
0.5289499213215867	3	0.6067380162445438	0.04147894902600222
0.5289499213215867	3.25	0.6869421284063374	0.04425343306742609
0.5289499213215867	4	0.5718532408611715	0.04084967988400993
0.5289499213215867	4.25	0.5041096638215626	0.03844004342262182
0.5289499213215867	4.5	0.5310630303736206	0.039585383314791
0.5289499213215867	4.75	0.5777270630152046	0.04431289755311015
0.5289499213215867	5	0.5116375549934405	0.04177718986854381
0.5289499213215867	5.25	0.5174453048190704	0.04889770316640322
0.5289499213215867	5.5	0.4611898277097922	0.04635482267459116
0.5289499213215867	5.75	0.5324739135356167	0.05775834819907773
0.5289499213215867	6	0.4733646646784697	0.04200498424457169
0.5289499213215867	6.25	0.4315732169333603	0.06103370156126844
0.5289499213215867	6.5	0.5209040152553652	0.1227782620127691
0.5579502296315031	-3	1.954394795284435	0.06980519164085719
0.5579502296315031	-2.75	1.971683625225031	0.07033364353903845
0.5579502296315031	-1.75	4.863502821812316	0.1172490344444104
0.5579502296315031	-1.5	7.915150556896762	0.1499214361048259
0.5579502296315031	-1.25	13.77388814321212	0.1982962721456551
0.5579502296315031	-1	18.87725241158018	0.2327795772696456
0.5579502296315031	-0.75	22.97423441739459	0.2574388378466368
0.5579502296315031	-0.5	26.40288012128043	0.2767197700624233
0.5579502296315031	-0.25	27.13417817640126	0.2812670092199822
0.5579502296315031	0	26.77208694433923	0.2800516136032398
0.5579502296315031	0.25	26.60770647797209	0.2798659114004201
0.5579502296315031	0.5	24.74545817922449	0.2706725172588851
